Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 17 | 2026-04-19 - 2026-04-25 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"floating shelf for wall|wood","241","158","3352","50","1.49","76","48.1","3","3.95","29.99","114.99","9","27","25","11","6.96","0","0.0","29.99",,"1","5","4","1","0.63","0","0.0","16.82",,"0","0","0","2026-04-25"
"floating shelves for wall heavy weight","888","49","1155","3","0.26","25","51.02","1","4.0","45.99","24.99","0","11","7","3","6.12","0","0.0","85.49",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid walnut shelf","334","25","655","5","0.76","14","56.0","2","14.29","97.99","97.99","0","7","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22 x 28 picture frame with mat","880","10","255","3","1.18","5","50.0","1","20.0","55.69","53.99","0","0","1","2","20.0","0","0.0","25.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"live wood 46” shelf","729","4","89","6","6.74","3","75.0","1","33.33","94.99","102.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf 48 x 8 inch deep white","433","13","242","21","8.68","8","61.54","1","12.5","56.99","48.99","0","1","5","2","15.38","0","0.0","38.59",,"0","0","1","1","7.69","0","0.0","56.99",,"0","0","1","2026-04-25"
"live edge floating shelves 12 inches deep","509","16","353","13","3.68","12","75.0","1","8.33","87.99","94.99","0","0","10","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood frame natural","994","10","204","2","0.98","4","40.0","1","25.0","21.86","20.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"microwave shelf wall mount wood","683","23","425","6","1.41","5","21.74","1","20.0","52.24","24.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden diploma frame","892","116","3473","3","0.09","57","49.14","1","1.75","24.99","21.99","3","19","18","16","13.79","0","0.0","18.99",,"2","8","3","2","1.72","0","0.0","8.09",,"0","1","0","2026-04-25"
"12 wood shelves","627","9","238","8","3.36","12","133.33","1","8.33","35.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood wall shelves","377","1340","35156","31","0.09","513","38.28","1","0.19","27.99","51.99","65","237","115","89","6.64","0","0.0","27.82",,"9","41","20","17","1.27","0","0.0","21.99",,"4","9","3","2026-04-25"
"12 inch book display wall shelf","560","15","333","48","14.41","10","66.67","0","0.0","26.99",,"0","7","2","6","40.0","0","0.0","26.99",,"0","4","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall picture frame with mat for 16 x 24 picture","590","15","800","9","1.13","21","140.0","1","4.76","42.49","47.99","0","9","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"honey oak floating shelves 36 inch","478","5","110","15","13.64","5","100.0","1","20.0","102.99","112.99","0","0","0","1","20.0","0","0.0","102.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12"" white shelves","385","14","303","30","9.9","9","64.29","1","11.11","26.99","26.99","0","1","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"walnut oversize mat frame 18x24","952","2","120","2","1.67","2","100.0","1","50.0","29.74","53.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"24x30 frame with mat glass","736","4","160","6","3.75","4","100.0","1","25.0","67.99","73.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelf 12x16","965","2","120","2","1.67","2","100.0","1","50.0","18.99","26.99","0","2","0","1","50.0","0","0.0","18.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf 8"" depth raised edge","722","3","180","6","3.33","3","100.0","1","33.33","19.99",,"0","2","0","1","33.33","0","0.0","19.99",,"0","1","0","1","33.33","0","0.0","19.99",,"0","1","0","2026-04-25"
"walnut picture frame 8x10","573","50","1400","10","0.71","25","50.0","1","4.0","20.99","17.99","0","12","2","10","20.0","0","0.0","17.99",,"0","6","1","3","6.0","0","0.0","17.99",,"0","3","0","2026-04-25"
"12x16 walnut frame","89","36","1007","14","1.39","15","41.67","2","13.33","24.72","28.99","0","8","4","7","19.44","1","14.29","22.99","28.99","0","4","1","5","13.89","0","0.0","22.99",,"0","2","1","2026-04-25"
"shelf brackets 12 inch","836","2431","67308","4","0.01","875","35.99","1","0.11","27.49","26.18","62","460","190","281","11.56","0","0.0","27.49",,"22","149","65","110","4.52","0","0.0","27.49",,"9","67","25","2026-04-25"
"heavy duty wall shelves","94","621","15681","42","0.27","260","41.87","1","0.38","50.99","72.99","14","69","59","46","7.41","1","2.17","45.99","72.99","3","16","9","7","1.13","0","0.0","27.54",,"3","1","1","2026-04-25"
"48 inch live edge walnut floating shelves","543","4","88","12","13.64","4","100.0","1","25.0","78.99","102.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"walnut frame 26x36","201","1","22","1","4.55","1","100.0","1","100.0","75.65","75.65","0","0","1","1","100.0","1","100.0","75.65","75.65","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"18x24 matted to 12 x 18 picture frame","784","3","170","4","2.35","3","100.0","1","33.33","44.09","45.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"50” x 10” live edge floating shelves","792","2","44","4","9.09","1","50.0","1","100.0","102.99","102.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x14 matted picture frame","902","9","190","3","1.58","6","66.67","1","16.67","26.99","45.99","0","3","1","2","22.22","0","0.0","26.99",,"0","1","0","2","22.22","0","0.0","26.99",,"0","1","0","2026-04-25"
"large shelf for wall","633","232","5956","8","0.13","55","23.71","1","1.82","39.98","24.99","3","12","19","9","3.88","0","0.0","29.99",,"1","6","1","3","1.29","0","0.0","29.99",,"1","2","0","2026-04-25"
"matted to 6 x 8 frame","945","2","40","2","5.0","2","100.0","1","50.0","19.02","20.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall shelves no brackets needed","985","2","44","2","4.55","1","50.0","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"modern natural photo frame","630","5","290","8","2.76","4","80.0","1","25.0","24.99","45.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves for kitchen wall","403","529","13804","26","0.19","233","44.05","1","0.43","24.98","24.99","35","94","42","37","6.99","0","0.0","24.99",,"8","15","4","4","0.76","0","0.0","19.99",,"0","2","1","2026-04-25"
"standard size picture frame","901","7","136","3","2.21","5","71.43","1","20.0","18.99","24.99","0","4","0","2","28.57","0","0.0","5.89",,"0","1","0","1","14.29","0","0.0","18.99",,"0","0","0","2026-04-25"
"48 x 12 industrial wall hanging shelf","512","10","560","13","2.32","1","10.0","1","100.0","72.99","72.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"bookshelf wall mount","551","493","13236","48","0.36","137","27.79","0","0.0","29.97",,"11","62","22","26","5.27","0","0.0","29.97",,"4","11","5","6","1.22","0","0.0","17.99",,"1","2","1","2026-04-25"
"live edge floating shelves 60 inches long","90","25","1064","50","4.7","20","80.0","1","5.0","149.99","131.99","0","4","2","1","4.0","1","100.0","131.99","131.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"marcos cuadros para sala","749","5","107","5","4.67","1","20.0","1","100.0","20.99","20.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves for wall","349","6791","171024","39","0.02","2163","31.85","1","0.05","23.99","89.99","294","891","433","539","7.94","0","0.0","20.99",,"88","223","101","85","1.25","0","0.0","19.99",,"26","35","13","2026-04-25"
"floating shelves 12 inches deep","80","379","10695","87","0.81","188","49.6","1","0.53","44.99","78.99","3","92","62","20","5.28","1","5.0","44.99","78.99","0","10","4","7","1.85","0","0.0","39.82",,"0","4","1","2026-04-25"
"wood shelving","383","704","22186","67","0.3","191","27.13","0","0.0","67.99",,"11","35","41","31","4.4","0","0.0","79.98",,"2","2","9","3","0.43","0","0.0","79.98",,"1","0","0","2026-04-25"
"green tree gallery frames","539","225","6761","12","0.18","36","16.0","1","2.78","17.99","20.99","0","12","9","3","1.33","0","0.0","26.38",,"0","2","1","1","0.44","0","0.0","26.38",,"0","1","0","2026-04-25"
"10x16 wooden frame","811","13","287","4","1.39","8","61.54","1","12.5","20.99","20.99","1","5","2","1","7.69","0","0.0","7.39",,"0","1","0","1","7.69","0","0.0","7.39",,"0","1","0","2026-04-25"
"art frame 22x28 with mat","938","3","63","3","4.76","5","166.67","1","20.0","59.99","64.99","0","0","5","2","66.67","0","0.0","49.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"small white shelf eith black brackets","996","2","34","2","5.88","1","50.0","1","100.0","26.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"2 wood floating shelves","879","23","465","3","0.65","17","73.91","1","5.88","43.99","89.99","0","6","8","2","8.7","0","0.0","12.82",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"60 live edge floating shelves","284","16","291","26","8.93","7","43.75","2","28.57","147.0","131.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall wood shelf","507","92","2084","14","0.67","37","40.22","1","2.7","28.99","24.99","3","22","2","5","5.43","0","0.0","29.99",,"1","2","1","1","1.09","0","0.0","26.99",,"0","0","1","2026-04-25"
"deep wall shelf 16.5 inches deep","876","3","60","3","5.0","3","100.0","1","33.33","27.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves 9.8","995","2","40","2","5.0","2","100.0","1","50.0","22.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"dark wood floating shelves","226","691","17497","201","1.15","301","43.56","1","0.33","34.98","114.99","25","114","96","59","8.54","0","0.0","34.98",,"3","22","19","9","1.3","0","0.0","29.99",,"1","5","1","2026-04-25"
"12 inch wall shelf","330","223","6617","43","0.65","91","40.81","1","1.1","19.99","26.99","4","50","16","13","5.83","0","0.0","15.99",,"1","6","1","4","1.79","0","0.0","15.99",,"0","3","0","2026-04-25"
"8x13 wall shelf","797","4","88","4","4.55","3","75.0","1","33.33","18.89",,"0","1","1","1","25.0","0","0.0","19.99",,"0","0","1","1","25.0","0","0.0","19.99",,"0","0","1","2026-04-25"
"l shape floating shelf 36 inch","667","3","67","7","10.45","1","33.33","1","100.0","112.99","112.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"individual shelves for wall 24""x9""","927","11","244","3","1.23","7","63.64","1","14.29","62.99","89.99","0","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"thin minimalist oak frames 8x10","167","5","111","3","2.7","3","60.0","1","33.33","17.99","17.99","0","3","0","2","40.0","1","50.0","17.99","17.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"matted picture frame 29x23","772","4","77","5","6.49","2","50.0","1","50.0","49.99","64.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 deep floating shelves","839","171","4044","41","1.01","75","43.86","0","0.0","56.49",,"1","32","34","11","6.43","0","0.0","59.99",,"0","3","6","2","1.17","0","0.0","42.99",,"0","1","1","2026-04-25"
"5x7 picture wall frame","188","25","590","2","0.34","9","36.0","1","11.11","9.99","16.99","0","6","0","3","12.0","1","33.33","9.99","16.99","0","2","0","1","4.0","0","0.0","6.64",,"0","1","0","2026-04-25"
"amazon basic 12 inch deep black shelf","707","4","181","6","3.31","2","50.0","1","50.0","26.99","26.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"hanging shelves 8 inches deep","905","3","100","3","3.0","1","33.33","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"oak shelves with black brackets","557","16","339","11","3.24","8","50.0","1","12.5","27.99","27.99","0","3","3","1","6.25","0","0.0","37.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rounded edge wood frame 16x24 (2 pack)","174","1","22","2","9.09","1","100.0","1","100.0","47.99","47.99","0","0","1","1","100.0","1","100.0","47.99","47.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic wall shelf with brackets","323","8","204","8","3.92","5","62.5","2","40.0","35.99","26.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"deep wooden wall mounted shelves","513","24","1128","13","1.15","18","75.0","1","5.56","22.99","24.99","0","11","7","2","8.33","0","0.0","19.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"11x14 picture frame hanging wall single hook","568","10","600","10","1.67","9","90.0","1","11.11","22.99","20.99","0","0","0","2","20.0","0","0.0","9.99",,"0","0","0","1","10.0","0","0.0","9.99",,"0","0","0","2026-04-25"
"12 x 50 shelf","942","11","202","2","0.99","5","45.45","1","20.0","51.53","72.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"4 foot floating shelf live edge","963","1","60","2","3.33","3","300.0","1","33.33","79.99","102.99","0","0","3","1","100.0","0","0.0","79.99",,"0","0","1","1","100.0","0","0.0","79.99",,"0","0","1","2026-04-25"
"20x28 frame with mat","296","293","8897","19","0.21","136","46.42","2","1.47","41.99","45.99","0","27","48","35","11.95","0","0.0","51.29",,"0","9","11","9","3.07","0","0.0","37.99",,"0","4","1","2026-04-25"
"18x24 frame","66","18674","482654","207","0.04","7747","41.49","1","0.01","27.99","50.99","555","2499","2644","3200","17.14","1","0.03","26.99","50.99","288","1076","1144","1466","7.85","0","0.0","25.99",,"185","516","513","2026-04-25"
"wooden floating shelves 8"" depth","672","7","154","7","4.55","9","128.57","1","11.11","80.99","114.99","0","9","0","1","14.29","0","0.0","105.44",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"hanging shelves for textbooks","29","3","180","3","1.67","2","66.67","1","50.0","26.99","26.99","0","1","0","1","33.33","1","100.0","26.99","26.99","0","1","0","1","33.33","1","100.0","26.99","26.99","0","1","0","2026-04-25"
"larger picture frames","194","8","164","1","0.61","5","62.5","1","20.0","30.99","47.99","0","2","1","3","37.5","1","33.33","47.99","47.99","0","1","0","1","12.5","0","0.0","7.98",,"0","1","0","2026-04-25"
"8 inch deep wall shelves","541","7","141","12","8.51","2","28.57","1","50.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8 × 12 black wood shelves","481","5","106","15","14.15","4","80.0","1","25.0","18.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"kitchen wall shelves","253","2255","57948","59","0.1","796","35.3","2","0.25","28.49","26.99","70","326","178","149","6.61","0","0.0","26.99",,"16","52","33","17","0.75","0","0.0","25.49",,"6","6","2","2026-04-25"
"24 x 16 wood frame","936","31","651","3","0.46","18","58.06","1","5.56","31.49","47.99","0","5","8","6","19.35","0","0.0","25.49",,"0","2","3","1","3.23","0","0.0","25.49",,"0","0","1","2026-04-25"
"hanging bookshelves for wall","272","1134","27573","74","0.27","438","38.62","1","0.23","27.99","63.99","26","217","99","77","6.79","0","0.0","29.99",,"3","40","20","10","0.88","0","0.0","29.97",,"1","6","1","2026-04-25"
"27”x40” movie poster frame","209","9","189","1","0.53","11","122.22","1","9.09","52.99","81.99","0","8","1","2","22.22","1","50.0","81.99","81.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"6 x 8 picture frame cute","982","11","234","2","0.85","7","63.64","1","14.29","8.99","16.99","0","5","2","4","36.36","0","0.0","6.79",,"0","4","0","1","9.09","0","0.0","7.99",,"0","1","0","2026-04-25"
"set de repisas rusticas con soporte industrial de 30”","765","3","54","5","9.26","1","33.33","1","100.0","63.99","63.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"light wood 12x16 frame with color mat","511","24","526","13","2.47","7","29.17","1","14.29","27.99","25.99","2","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"16 inch wide 8 inches deep wood shelves","595","4","230","9","3.91","6","150.0","1","16.67","33.95","24.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelves for wall with brackets","292","32","966","21","2.17","29","90.63","2","6.9","26.99","24.99","0","21","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8x10 oak wood picture frame","492","38","1576","15","0.95","9","23.68","1","11.11","19.95",,"0","5","0","4","10.53","0","0.0","3.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"6"" deep wall shelf","204","3","160","1","0.63","2","66.67","1","50.0","60.99","60.99","0","0","1","2","66.67","1","50.0","60.99","60.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x24 picture frame","244","3296","81314","81","0.1","1340","40.66","2","0.15","25.49","45.99","66","435","462","602","18.26","0","0.0","25.48",,"34","206","207","213","6.46","0","0.0","24.29",,"16","90","72","2026-04-25"
"30x40 picture frame","424","1962","49218","59","0.12","832","42.41","0","0.0","58.68",,"33","228","203","213","10.86","0","0.0","53.99",,"9","64","62","68","3.47","0","0.0","53.99",,"3","29","19","2026-04-25"
"heavy duty shelf","471","2046","63714","16","0.03","849","41.5","1","0.12","54.99","63.99","22","87","89","95","4.64","0","0.0","52.49",,"4","9","17","18","0.88","0","0.0","52.49",,"2","3","8","2026-04-25"
"prime picture frames","725","11","535","6","1.12","3","27.27","1","33.33","12.0","27.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood shelves 5 foot","408","8","179","25","13.97","3","37.5","1","33.33","102.99","102.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"bookshelf for wall","395","539","14222","64","0.45","181","33.58","0","0.0","27.1",,"32","67","49","36","6.68","0","0.0","29.97",,"4","18","9","7","1.3","0","0.0","24.95",,"0","7","0","2026-04-25"
"16 x 12 floating shelf","16","13","670","15","2.24","7","53.85","1","14.29","27.99","26.99","1","4","1","4","30.77","1","25.0","27.99","26.99","0","4","0","2","15.38","1","50.0","26.99","26.99","0","2","0","2026-04-25"
"wall shelf 9""","762","19","428","5","1.17","14","73.68","1","7.14","19.94","24.99","0","1","10","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall mount shelves","550","1157","33225","11","0.03","392","33.88","1","0.26","25.99","26.99","61","154","80","60","5.19","0","0.0","25.49",,"10","23","15","8","0.69","0","0.0","21.99",,"2","5","1","2026-04-25"
"matted frame","488","294","8747","15","0.17","75","25.51","1","1.33","23.99","45.99","7","32","28","15","5.1","0","0.0","29.99",,"2","8","4","4","1.36","0","0.0","6.99",,"1","2","1","2026-04-25"
"wall shelf mounting bracket closet rod","829","13","284","4","1.41","7","53.85","1","14.29","24.99","24.99","0","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"natural bookshelf wall","882","3","66","3","4.55","2","66.67","1","50.0","28.99","28.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic live edge floating shelf","310","41","905","13","1.44","15","36.59","2","13.33","98.99","102.99","0","3","5","2","4.88","0","0.0","22.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"live edge rustic wood shelves","375","18","388","32","8.25","15","83.33","1","6.67","129.99","131.99","0","0","2","1","5.56","0","0.0","119.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"waterproof bathroom towel shelves","969","2","41","2","4.88","1","50.0","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"walnut shelves","314","995","25980","49","0.19","382","38.39","1","0.26","34.99","94.99","26","144","101","81","8.14","0","0.0","29.99",,"6","30","24","8","0.8","0","0.0","34.99",,"1","3","4","2026-04-25"
"9 inch heavy duty wall mounted shelves","41","1","20","1","5.0","1","100.0","1","100.0","24.99","24.99","0","0","0","1","100.0","1","100.0","24.99","24.99","0","0","0","1","100.0","1","100.0","24.99","24.99","0","0","0","2026-04-25"
"large picture frame","327","3051","80025","44","0.05","900","29.5","1","0.11","28.49","25.99","102","292","235","218","7.15","0","0.0","27.99",,"37","73","50","31","1.02","0","0.0","24.99",,"10","9","8","2026-04-25"
"wooden shelf","316","5179","134564","48","0.04","1427","27.55","1","0.07","35.99","28.99","118","417","295","267","5.16","0","0.0","35.99",,"22","79","53","31","0.6","0","0.0","29.99",,"6","15","7","2026-04-25"
"22x28 frame with mat","10","461","11985","203","1.69","183","39.7","6","3.28","41.99","64.99","0","52","57","59","12.8","3","5.08","41.99","64.99","0","21","18","16","3.47","0","0.0","34.99",,"0","10","3","2026-04-25"
"chrspk","475","106","2362","16","0.68","33","31.13","1","3.03","29.59","81.99","3","18","5","2","1.89","0","0.0","16.99",,"0","2","0","1","0.94","0","0.0","22.99",,"0","1","0","2026-04-25"
"18 x 24 picture frame rounded","92","7","153","8","5.23","4","57.14","2","50.0","50.99","50.99","0","1","2","2","28.57","1","50.0","50.99","50.99","0","0","1","1","14.29","0","0.0","58.79",,"0","0","1","2026-04-25"
"24x36 frame with mat","313","450","13037","50","0.38","187","41.56","1","0.53","49.99","83.99","1","45","62","63","14.0","0","0.0","49.99",,"1","16","20","21","4.67","0","0.0","47.99",,"0","6","9","2026-04-25"
"anaqueles de madera pared soporte","647","3","66","8","12.12","2","66.67","1","50.0","27.99","27.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"small white hanging shelf","625","14","310","8","2.58","6","42.86","1","16.67","14.49","24.99","3","2","1","2","14.29","0","0.0","14.49",,"1","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"flotantes de pared","577","155","3281","10","0.3","54","34.84","1","1.85","21.99","102.99","3","17","7","6","3.87","0","0.0","14.99",,"2","1","0","1","0.65","0","0.0","9.99",,"0","0","0","2026-04-25"
"wooden shelf for wall renter friendly","865","3","66","3","4.55","2","66.67","1","50.0","69.99","94.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"oak picture frames 11x14","115","53","1249","9","0.72","16","30.19","1","6.25","14.99","20.99","1","7","4","6","11.32","1","16.67","14.99","20.99","0","3","2","1","1.89","0","0.0","14.99",,"0","0","0","2026-04-25"
"wood shelves with live edge 2 feet long","935","5","107","3","2.8","4","80.0","1","25.0","85.0","94.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"36 in x 36 in frame","656","47","912","7","0.77","9","19.15","1","11.11","83.99","83.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"5x7 picture frame","456","42724","1092983","18","0.0","17763","41.58","1","0.01","11.69","16.99","2427","10254","3253","7998","18.72","0","0.0","9.99",,"1292","4761","1285","3656","8.56","0","0.0","8.99",,"660","2286","508","2026-04-25"
"bookshelves for wall","497","562","15118","51","0.34","180","32.03","0","0.0","29.97",,"21","77","24","53","9.43","0","0.0","29.97",,"5","23","10","8","1.42","0","0.0","27.1",,"1","3","3","2026-04-25"
"marco para madera","931","3","60","3","5.0","1","33.33","1","100.0","81.99","81.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22 x 28 frame matted to 18 x 24","126","19","777","6","0.77","11","57.89","1","9.09","34.99","64.99","0","6","0","1","5.26","1","100.0","64.99","64.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"sturdy wall shelves","678","150","3771","7","0.19","49","32.67","1","2.04","29.99","26.99","4","16","4","7","4.67","0","0.0","28.49",,"0","4","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"real wood floating shelves","391","498","13457","66","0.49","235","47.19","0","0.0","63.99",,"16","70","85","17","3.41","0","0.0","63.99",,"0","3","9","2","0.4","0","0.0","63.74",,"0","1","1","2026-04-25"
"dark wood rustic thick floating shelf","739","5","300","5","1.67","4","80.0","1","25.0","65.99","94.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves 24 inches wide","698","24","702","6","0.85","15","62.5","1","6.67","29.99","27.99","0","8","3","2","8.33","0","0.0","22.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"beige oak frame","953","2","82","2","2.44","2","100.0","1","50.0","20.99","20.99","0","0","0","1","50.0","0","0.0","60.45",,"0","0","0","1","50.0","0","0.0","60.45",,"0","0","0","2026-04-25"
"big shelf","863","363","9074","3","0.03","103","28.37","1","0.97","59.99","26.99","6","21","20","27","7.44","0","0.0","64.35",,"3","4","3","3","0.83","0","0.0","29.99",,"0","0","0","2026-04-25"
"6x8 picture thin frame vintage","680","10","219","7","3.2","4","40.0","1","25.0","19.79","20.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood frame matted to 5x7","183","18","430","2","0.47","10","55.56","1","10.0","14.73","16.99","0","6","3","3","16.67","1","33.33","9.99","16.99","0","2","1","1","5.56","0","0.0","9.99",,"0","1","0","2026-04-25"
"wall shelf with brackets","229","190","5176","125","2.41","101","53.16","2","1.98","25.49","26.99","2","40","15","5","2.63","0","0.0","19.99",,"0","3","0","1","0.53","0","0.0","15.98",,"0","1","0","2026-04-25"
"large shadow box frame 36 x 48","760","148","3863","5","0.13","45","30.41","1","2.22","74.99","83.99","1","8","13","6","4.05","0","0.0","89.99",,"0","1","2","2","1.35","0","0.0","29.99",,"0","1","0","2026-04-25"
"shelf brackets","579","33365","886116","10","0.0","11881","35.61","1","0.01","15.99","24.99","1362","6212","2421","2892","8.67","0","0.0","15.98",,"445","1546","551","1010","3.03","0","0.0","15.98",,"193","589","156","2026-04-25"
