Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 16 | 2026-04-12 - 2026-04-18 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"11x14 with mat picture frame","150","90","2348","13","0.55","47","52.22","1","2.13","18.99","20.99","6","30","9","13","14.44","1","7.69","19.69","20.99","1","8","3","4","4.44","0","0.0","19.69",,"0","3","1","2026-04-18"
"22x28 puzzle frame with mat","226","10","216","2","0.93","5","50.0","1","20.0","34.99","64.99","0","0","1","1","10.0","1","100.0","64.99","64.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black shelves","358","4927","123608","68","0.06","1554","31.54","1","0.06","26.99","24.99","225","488","277","487","9.88","0","0.0","24.99",,"79","160","83","74","1.5","0","0.0","21.99",,"25","29","11","2026-04-18"
"sturdy wood shelf","72","33","672","2","0.3","11","33.33","1","9.09","44.99","24.99","0","1","1","2","6.06","1","50.0","24.99","24.99","0","0","1","1","3.03","1","100.0","24.99","24.99","0","0","1","2026-04-18"
"18 x 24 frame with mat","537","302","9050","22","0.24","115","38.08","1","0.87","34.99","64.99","1","28","46","23","7.62","0","0.0","33.99",,"0","5","11","5","1.66","0","0.0","34.99",,"0","1","2","2026-04-18"
"5.5 foot wood floating shelf","180","2","44","6","13.64","1","50.0","1","100.0","131.99","131.99","0","0","1","1","50.0","1","100.0","131.99","131.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"print frames latge","924","6","132","6","4.55","4","66.67","1","25.0","26.99","26.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood framed wall art","437","496","12841","7","0.05","152","30.65","2","1.32","25.99","27.99","6","69","42","15","3.02","0","0.0","23.99",,"1","7","5","1","0.2","0","0.0","35.99",,"0","1","0","2026-04-18"
"floating wall shelves wood metal","412","56","1208","48","3.97","28","50.0","1","3.57","21.99","51.99","4","14","9","6","10.71","0","0.0","20.99",,"2","3","1","2","3.57","0","0.0","21.99",,"1","0","1","2026-04-18"
"kitchen shelves wall mounted","461","1482","39106","75","0.19","561","37.85","0","0.0","34.95",,"51","205","161","74","4.99","0","0.0","29.9",,"6","29","19","3","0.2","0","0.0","23.99",,"0","1","2","2026-04-18"
"wood picture frames 8x10 with mat","693","19","629","12","1.91","7","36.84","1","14.29","20.69","17.99","2","3","1","1","5.26","0","0.0","9.99",,"0","1","0","1","5.26","0","0.0","9.99",,"0","1","0","2026-04-18"
"western wall shelf","654","39","848","13","1.53","15","38.46","1","6.67","24.99","24.99","1","10","3","1","2.56","0","0.0","18.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12 inch deep flowting book shelf","928","2","44","6","13.64","2","100.0","1","50.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12 inch deep wall shelf","276","86","1819","118","6.49","39","45.35","3","7.69","29.99","24.99","1","17","12","5","5.81","0","0.0","58.49",,"0","1","3","1","1.16","0","0.0","65.99",,"0","0","1","2026-04-18"
"white shelf 8inch deepth","732","6","134","10","7.46","1","16.67","1","100.0","41.99","41.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"30 inch live edge floating shelf","978","13","266","5","1.88","10","76.92","1","10.0","91.99","94.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating book shelves for wall","713","7593","177265","48","0.03","3094","40.75","0","0.0","26.98",,"353","1423","678","695","9.15","0","0.0","25.87",,"75","317","177","98","1.29","0","0.0","24.95",,"19","51","14","2026-04-18"
"matting for picture frames","528","514","14457","23","0.16","126","24.51","1","0.79","12.59","38.99","3","66","24","28","5.45","0","0.0","11.99",,"1","19","5","11","2.14","0","0.0","11.99",,"0","8","3","2026-04-18"
"80x 60cm frame","953","2","120","6","5.0","1","50.0","1","100.0","81.99","81.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"live edge floating shelves 48 inch","410","23","553","48","8.68","14","60.87","1","7.14","94.99","102.99","0","4","4","2","8.7","0","0.0","134.41",,"0","1","0","1","4.35","0","0.0","134.41",,"0","0","0","2026-04-18"
"22x28 puzzle frame","867","106","2598","7","0.27","53","50.0","1","1.89","33.97","64.99","0","9","18","19","17.92","0","0.0","33.97",,"0","4","6","9","8.49","0","0.0","30.43",,"0","2","4","2026-04-18"
"wooden wide shelf","231","8","166","2","1.2","3","37.5","1","33.33","24.99","24.99","0","0","2","1","12.5","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10 matted picture frame 11x14","585","586","15616","55","0.35","267","45.56","0","0.0","17.09",,"43","141","61","102","17.41","0","0.0","16.99",,"19","53","20","49","8.36","0","0.0","11.99",,"14","24","9","2026-04-18"
"wooden picture frames natural finish","323","838","18748","58","0.31","253","30.19","2","0.79","20.99","45.99","20","118","49","58","6.92","0","0.0","22.99",,"3","28","9","19","2.27","0","0.0","22.61",,"1","9","4","2026-04-18"
"wooden rustic picture frames 18 x 24 matted","854","20","443","7","1.58","7","35.0","1","14.29","62.99","64.99","0","1","5","1","5.0","0","0.0","68.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"30 wood floating shelves","210","27","554","3","0.54","11","40.74","1","9.09","47.99","114.99","0","1","9","2","7.41","1","50.0","114.99","114.99","0","0","2","1","3.7","0","0.0","89.99",,"0","0","1","2026-04-18"
"floating shelf","464","28070","754095","75","0.01","10076","35.9","0","0.0","24.98",,"1622","4229","1852","1500","5.34","0","0.0","20.99",,"287","643","241","373","1.33","0","0.0","19.99",,"98","178","47","2026-04-18"
"laminated wall shelf","735","19","395","10","2.53","4","21.05","1","25.0","29.99","24.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12 inch di. shef","781","3","93","9","9.68","2","66.67","1","50.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"84 inch wood floating shelf","498","40","1624","27","1.66","21","52.5","1","4.76","170.99","174.99","0","5","3","1","2.5","0","0.0","154.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelf without drilling","825","28","571","8","1.4","14","50.0","1","7.14","14.35","24.99","1","7","3","4","14.29","0","0.0","17.99",,"0","3","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"gaming shelf","136","1215","31676","19","0.06","405","33.33","1","0.25","49.99","26.99","19","147","78","106","8.72","1","0.94","49.98","26.99","3","40","18","11","0.91","0","0.0","42.99",,"2","5","1","2026-04-18"
"30x42 brass frame with mat","862","8","192","7","3.65","7","87.5","1","14.29","87.99","75.65","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"50 x 70cm frame","844","40","1132","7","0.62","13","32.5","1","7.69","30.99","26.99","0","1","4","4","10.0","0","0.0","30.99",,"0","1","0","1","2.5","0","0.0","27.92",,"0","0","0","2026-04-18"
"silver metal floating wall shelves","918","12","246","6","2.44","6","50.0","1","16.67","24.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frame odd size","39","14","830","8","0.96","6","42.86","1","16.67","41.99","67.99","0","0","0","1","7.14","1","100.0","67.99","67.99","0","0","0","1","7.14","1","100.0","67.99","67.99","0","0","0","2026-04-18"
"easy to install bedroom shelves for wall","422","4","88","8","9.09","4","100.0","2","50.0","20.8","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"heavy duty bookshelf black wall","71","2","43","2","4.65","1","50.0","1","100.0","26.99","26.99","0","0","0","1","50.0","1","100.0","26.99","26.99","0","0","0","1","50.0","1","100.0","26.99","26.99","0","0","0","2026-04-18"
"16x24 poster frame maple","957","13","750","5","0.67","3","23.08","1","33.33","45.99","45.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"46 x 36 frame","990","21","412","5","1.21","10","47.62","1","10.0","83.99","83.99","0","0","4","4","19.05","0","0.0","71.99",,"0","0","2","1","4.76","0","0.0","209.99",,"0","0","0","2026-04-18"
"floating shelves matte natural live edge","504","26","1168","26","2.23","9","34.62","1","11.11","94.99","102.99","0","0","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"modern picture frames 8x10","236","42","863","2","0.23","20","47.62","1","5.0","21.99","17.99","5","9","3","6","14.29","1","16.67","21.99","17.99","4","1","0","2","4.76","0","0.0","7.98",,"1","1","0","2026-04-18"
"8.5 x 11 frame wood","141","55","1548","16","1.03","27","49.09","1","3.7","9.99","24.99","0","20","5","13","23.64","1","7.69","9.99","24.99","0","9","2","8","14.55","0","0.0","9.99",,"0","6","1","2026-04-18"
"kitchen shelf 12 by 8","774","6","133","9","6.77","3","50.0","1","33.33","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10 wood frame mat 5x7","177","5","109","6","5.5","3","60.0","1","33.33","17.99","17.99","0","0","1","1","20.0","1","100.0","17.99","17.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"oak 8x10 wood picture frame","590","32","658","17","2.58","14","43.75","1","7.14","18.99","17.99","1","9","0","4","12.5","0","0.0","19.99",,"1","3","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"small floating shelf","424","3030","77815","82","0.11","1312","43.3","0","0.0","14.82",,"139","742","238","261","8.61","0","0.0","13.99",,"23","150","41","75","2.48","0","0.0","11.99",,"11","42","13","2026-04-18"
"8.5 by 11 picture frame with kickstand","66","1","18","2","11.11","2","200.0","1","50.0","15.97","21.99","0","0","1","2","200.0","1","50.0","15.97","21.99","0","0","1","1","100.0","1","100.0","21.99","21.99","0","0","1","2026-04-18"
"hanging bookshelf","671","2649","63078","49","0.08","866","32.69","0","0.0","27.99",,"48","320","229","181","6.83","0","0.0","27.97",,"13","64","52","17","0.64","0","0.0","28.99",,"0","7","7","2026-04-18"
"shelves","102","134454","3401653","426","0.01","38662","28.75","0","0.0","35.99",,"4878","11400","6315","7695","5.72","0","0.0","29.99",,"1126","2395","1222","1357","1.01","0","0.0","29.99",,"319","504","186","2026-04-18"
"5x7 frame","281","5636","169931","168","0.1","2277","40.4","1","0.04","9.99","16.99","290","1342","394","1043","18.51","0","0.0","8.99",,"151","617","175","475","8.43","0","0.0","7.99",,"91","288","64","2026-04-18"
"farmhouse picture frame wood","263","2","45","1","2.22","7","350.0","1","14.29","18.04","17.99","1","2","2","7","350.0","1","14.29","18.04","17.99","1","2","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10 frame oak","523","25","767","23","3.0","17","68.0","1","5.88","19.79","17.99","1","8","6","3","12.0","0","0.0","22.99",,"0","1","1","1","4.0","0","0.0","19.79",,"0","1","0","2026-04-18"
"wood frame 16x24","549","39","905","20","2.21","21","53.85","1","4.76","39.99","45.99","0","3","11","4","10.26","0","0.0","27.99",,"0","2","1","1","2.56","0","0.0","27.99",,"0","1","0","2026-04-18"
"estantes flotantes de pared","919","5347","118744","43","0.04","1868","34.94","0","0.0","24.98",,"266","558","210","260","4.86","0","0.0","23.99",,"51","77","34","46","0.86","0","0.0","20.8",,"13","16","9","2026-04-18"
"white shelves would golden brackets","758","6","127","9","7.09","2","33.33","1","50.0","43.19","48.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24 inch wall shelves","533","105","3568","22","0.62","61","58.1","1","1.64","35.99","51.99","1","30","19","6","5.71","0","0.0","29.99",,"0","2","3","2","1.9","0","0.0","37.99",,"0","0","1","2026-04-18"
"8x10 wall picture frame","220","414","12123","3","0.02","162","39.13","1","0.62","15.99","17.99","40","81","15","72","17.39","1","1.39","15.99","17.99","21","36","5","18","4.35","0","0.0","9.99",,"5","9","1","2026-04-18"
"wall frames","741","2532","71300","47","0.07","660","26.07","0","0.0","24.99",,"75","308","156","162","6.4","0","0.0","21.84",,"20","81","26","17","0.67","0","0.0","19.99",,"2","11","2","2026-04-18"
"white shelf for wall silver brackets","946","4","90","6","6.67","1","25.0","1","100.0","41.99","41.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves wood","469","1176","30736","36","0.12","552","46.94","1","0.18","34.99","114.99","76","219","107","72","6.12","0","0.0","29.99",,"11","28","13","18","1.53","0","0.0","28.99",,"4","8","3","2026-04-18"
"rounded edge frame 8x10","747","4","88","10","11.36","2","50.0","1","50.0","18.99","18.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"matted frame 20x24","828","23","504","8","1.59","12","52.17","1","8.33","39.99","45.99","0","5","5","1","4.35","0","0.0","29.58",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"white floating shelves for wall","355","2757","66676","69","0.1","1292","46.86","1","0.08","25.99","24.99","184","643","252","315","11.43","0","0.0","23.99",,"52","158","53","73","2.65","0","0.0","23.97",,"19","31","12","2026-04-18"
"elm floating shelves","645","44","1187","51","4.3","29","65.91","0","0.0","99.99",,"1","3","16","1","2.27","0","0.0","99.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"tablas esquineras para sala","258","10","214","1","0.47","6","60.0","1","16.67","119.98","48.99","0","0","1","3","30.0","1","33.33","48.99","48.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16 x 20 art frame","631","83","2010","14","0.7","39","46.99","1","2.56","29.99","27.99","4","4","12","8","9.64","0","0.0","23.99",,"1","0","3","6","7.23","0","0.0","22.99",,"1","0","1","2026-04-18"
"8x10 arch picture frame","260","4","82","1","1.22","2","50.0","1","50.0","17.99","17.99","0","2","0","2","50.0","1","50.0","17.99","17.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"17 x 24 frame","908","202","5782","6","0.1","75","37.13","1","1.33","25.99","45.99","0","16","18","31","15.35","0","0.0","25.99",,"0","8","6","13","6.44","0","0.0","25.99",,"0","5","4","2026-04-18"
"16x20 frames","278","18491","451321","69","0.02","7146","38.65","4","0.06","25.49","38.99","489","2343","2373","2891","15.63","0","0.0","23.49",,"228","1010","964","1117","6.04","0","0.0","23.49",,"119","446","373","2026-04-18"
"white floating shelf","350","1955","54215","77","0.14","829","42.4","1","0.12","26.82","24.99","110","360","207","181","9.26","0","0.0","24.99",,"20","85","42","41","2.1","0","0.0","24.98",,"7","23","9","2026-04-18"
"large weight bearing shelves for wall","881","6","126","6","4.76","3","50.0","1","33.33","24.99","24.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood frames 8 x 10 with mat","40","4","240","7","2.92","1","25.0","1","100.0","22.99","22.99","0","1","0","1","25.0","1","100.0","22.99","22.99","0","1","0","1","25.0","1","100.0","22.99","22.99","0","1","0","2026-04-18"
"6”x 8” picture frame","208","4","72","4","5.56","2","50.0","1","50.0","9.25","18.99","0","2","0","1","25.0","1","100.0","18.99","18.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"double matted picture frames","694","214","4566","12","0.26","81","37.85","1","1.23","19.99","27.99","0","50","25","4","1.87","0","0.0","39.99",,"0","2","0","1","0.47","0","0.0","22.99",,"0","1","0","2026-04-18"
"wall shelves 8 inches deep","289","44","977","28","2.87","20","45.45","4","20.0","38.97","44.99","2","3","5","3","6.82","0","0.0","38.97",,"0","1","1","3","6.82","0","0.0","38.97",,"0","1","1","2026-04-18"
"white shelf for wall","471","1932","48894","72","0.15","769","39.8","0","0.0","23.99",,"111","324","159","200","10.35","0","0.0","23.97",,"28","91","40","35","1.81","0","0.0","19.99",,"6","17","7","2026-04-18"
"book shelves for wall","463","2094","52309","75","0.14","744","35.53","0","0.0","29.97",,"68","334","144","144","6.88","0","0.0","29.97",,"19","69","28","15","0.72","0","0.0","29.97",,"2","7","5","2026-04-18"
"kitchen furniture","269","2781","71382","1","0.0","949","34.12","1","0.11","135.89","26.99","41","106","88","215","7.73","1","0.47","108.42","26.99","16","39","27","7","0.25","0","0.0","99.98",,"1","3","0","2026-04-18"
"natural wood floating shelves","391","987","25760","92","0.36","418","42.35","0","0.0","41.29",,"23","177","104","78","7.9","0","0.0","34.99",,"4","34","19","8","0.81","0","0.0","29.39",,"1","3","2","2026-04-18"
"20x28 picture frame","809","2768","63893","8","0.01","1170","42.27","1","0.09","29.99","64.99","8","346","416","471","17.02","0","0.0","29.99",,"4","137","178","186","6.72","0","0.0","29.99",,"1","67","72","2026-04-18"
"22x28 wood frame 18x24","686","6","132","12","9.09","5","83.33","1","20.0","57.99","64.99","0","0","2","1","16.67","0","0.0","57.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"8 inch wall shelf","452","80","1974","40","2.03","36","45.0","1","2.78","15.99","24.99","2","18","13","3","3.75","0","0.0","19.99",,"0","0","2","1","1.25","0","0.0","13.99",,"0","0","1","2026-04-18"
"light weight frames","235","7","223","2","0.9","5","71.43","1","20.0","12.99","26.99","1","4","0","4","57.14","1","25.0","12.99","26.99","1","3","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"solid wood floating shelves","20","796","22026","147","0.67","381","47.86","3","0.79","69.99","114.99","8","117","163","33","4.15","1","3.03","69.99","114.99","0","15","9","8","1.01","1","12.5","65.99","114.99","0","4","2","2026-04-18"
"wall plant holder wood shelf gray","206","4","88","4","4.55","3","75.0","1","33.33","19.99","27.99","0","2","1","1","25.0","1","100.0","27.99","27.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"20 x 30 picture frame tampered glass solid wood","123","3","60","3","5.0","3","100.0","2","66.67","57.99","57.99","0","1","0","1","33.33","1","100.0","57.99","57.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame with mat 24x30","888","3","63","6","9.52","2","66.67","1","50.0","73.99","73.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"selfs","674","615","14526","49","0.34","164","26.67","0","0.0","25.99",,"17","45","28","39","6.34","0","0.0","25.99",,"4","12","9","2","0.33","0","0.0","29.99",,"0","0","1","2026-04-18"
"white shelves","326","8343","203593","94","0.05","3261","39.09","1","0.03","29.99","48.99","334","1176","670","940","11.27","0","0.0","27.99",,"108","364","175","114","1.37","0","0.0","22.99",,"24","57","16","2026-04-18"
"24x18 matted frame","194","45","1365","4","0.29","24","53.33","1","4.17","34.99","64.99","2","7","6","5","11.11","1","20.0","34.99","64.99","0","1","2","1","2.22","0","0.0","30.99",,"0","0","0","2026-04-18"
"heavy duty live edge shelf","898","2","82","6","7.32","3","150.0","1","33.33","114.99","114.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x14 shelf","637","26","575","14","2.43","11","42.31","1","9.09","29.99","51.99","0","1","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"15” rustic wood shelf","980","4","88","5","5.68","2","50.0","1","50.0","19.99","63.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"30x40 picture frame","426","1738","44666","82","0.18","737","42.41","0","0.0","55.99",,"18","117","237","197","11.33","0","0.0","49.99",,"9","38","64","56","3.22","0","0.0","49.87",,"6","11","20","2026-04-18"
"heavy duty shelf","298","2151","61958","50","0.08","829","38.54","3","0.36","54.99","51.99","20","97","104","125","5.81","0","0.0","55.99",,"6","23","9","29","1.35","0","0.0","66.49",,"4","8","2","2026-04-18"
"floating white shelf","691","222","6724","12","0.18","83","37.39","1","1.2","24.99","48.99","13","32","16","21","9.46","0","0.0","24.98",,"2","9","3","5","2.25","0","0.0","24.99",,"0","3","2","2026-04-18"
"wall shelves for bedroom","565","9864","237802","56","0.02","3512","35.6","0","0.0","25.19",,"555","1442","678","782","7.93","0","0.0","23.99",,"143","300","145","120","1.22","0","0.0","20.99",,"37","58","10","2026-04-18"
"8x10 thin wood frame","570","10","330","18","5.45","12","120.0","1","8.33","18.99","19.99","0","9","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"grey bracket shelves farmhouse 48’","395","11","241","15","6.22","4","36.36","2","50.0","51.99","27.99","0","0","0","1","9.09","0","0.0","69.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frame","273","22448","693212","142","0.02","4850","21.61","3","0.06","13.49","49.99","770","2146","820","1603","7.14","0","0.0","9.99",,"328","763","253","541","2.41","0","0.0","7.99",,"169","273","65","2026-04-18"
"wall mounted shelves 10 inch deep","666","17","435","13","2.99","13","76.47","1","7.69","56.99","63.99","0","4","5","1","5.88","0","0.0","29.82",,"0","1","0","1","5.88","0","0.0","29.82",,"0","1","0","2026-04-18"
"24 x 36 rounded corner poster frame with plexiglass","232","10","222","2","0.9","7","70.0","1","14.29","75.99","76.99","0","0","0","2","20.0","1","50.0","69.99","76.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"36inch inch wood shelf grey","406","6","126","12","9.52","6","100.0","2","33.33","49.49","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"10 inch deep floating wall shelf white","944","3","64","6","9.38","1","33.33","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"18x24 frame with mat for 16x20 print","149","27","741","13","1.75","23","85.19","1","4.35","37.43","49.99","0","7","11","10","37.04","1","10.0","30.99","49.99","0","4","5","7","25.93","0","0.0","30.99",,"0","2","4","2026-04-18"
"24x36 wood frame with glass matted to 20x30","991","5","103","5","4.85","9","180.0","1","11.11","83.99","78.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"oak picture frame","352","68","2277","36","1.58","27","39.71","2","7.41","17.99","16.99","4","12","0","3","4.41","0","0.0","14.99",,"0","1","0","1","1.47","0","0.0","47.69",,"0","1","0","2026-04-18"
"lawrence 5x7 frame","26","21","872","10","1.15","22","104.76","2","9.09","18.56","16.99","0","19","1","2","9.52","1","50.0","16.99","16.99","0","1","0","2","9.52","1","50.0","16.99","16.99","0","1","0","2026-04-18"
"wall shelves 8in depth","467","19","377","37","9.81","5","26.32","1","20.0","32.29","27.99","0","0","5","2","10.53","0","0.0","39.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"deep wall shelf","337","327","9848","84","0.85","154","47.09","1","0.65","29.99","24.99","15","60","38","22","6.73","0","0.0","29.99",,"3","5","7","7","2.14","0","0.0","28.37",,"2","2","2","2026-04-18"
"minimalist picture frame","915","66","1458","6","0.41","34","51.52","1","2.94","14.99","17.45","2","17","9","5","7.58","0","0.0","16.99",,"0","2","3","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves live edge","314","187","5015","144","2.87","66","35.29","0","0.0","89.99",,"1","15","19","6","3.21","0","0.0","45.98",,"0","2","2","1","0.53","0","0.0","29.99",,"0","0","0","2026-04-18"
"repisas grandes para pared","717","24","487","11","2.26","8","33.33","1","12.5","28.49","24.99","0","2","1","1","4.17","0","0.0","45.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood shelf for wall 8 inch deep","204","2","44","4","9.09","1","50.0","1","100.0","24.99","24.99","0","0","0","1","50.0","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8.5 x 11 frame brown","708","31","849","11","1.3","20","64.52","1","5.0","21.95","24.99","0","15","3","12","38.71","0","0.0","12.59",,"0","9","2","2","6.45","0","0.0","7.99",,"0","1","1","2026-04-18"
"live edge wood shelf","616","128","3497","52","1.49","50","39.06","0","0.0","88.2",,"0","17","10","8","6.25","0","0.0","85.0",,"0","4","1","1","0.78","0","0.0","26.99",,"0","0","1","2026-04-18"
"wood picture frames 8x10","126","566","16949","39","0.23","196","34.63","1","0.51","19.95","17.99","23","109","35","43","7.6","1","2.33","18.99","17.99","6","24","8","14","2.47","0","0.0","13.99",,"3","7","2","2026-04-18"
"12 in wall shelf","945","20","448","6","1.34","9","45.0","1","11.11","14.5","26.99","1","6","1","2","10.0","0","0.0","10.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black wall mounted shelves 12 deep 55 wide","633","7","420","14","3.33","9","128.57","1","11.11","51.99","51.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10 frame with mat","734","1197","36519","47","0.13","520","43.44","0","0.0","14.99",,"81","304","93","183","15.29","0","0.0","7.99",,"42","113","17","92","7.69","0","0.0","7.98",,"22","59","6","2026-04-18"
"shelves for room wall gray with/rectangle shelf","859","22","577","7","1.21","16","72.73","1","6.25","59.99","27.99","0","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating wall shelves 12 width","688","3","66","12","18.18","2","66.67","1","50.0","24.99","24.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"11x14 picture frame matted","782","47","1064","9","0.85","19","40.43","1","5.26","19.99","25.99","5","10","2","7","14.89","0","0.0","22.99",,"1","5","1","5","10.64","0","0.0","22.99",,"1","3","1","2026-04-18"
"picture frame for a 4 x 6 picture￼","70","2","44","2","4.55","4","200.0","1","25.0","7.15","14.99","0","3","1","1","50.0","1","100.0","14.99","14.99","0","0","1","1","50.0","1","100.0","14.99","14.99","0","0","1","2026-04-18"
"walnut floating shelves","642","2025","50895","51","0.1","974","48.1","0","0.0","39.99",,"71","380","282","159","7.85","0","0.0","39.99",,"10","57","46","22","1.09","0","0.0","34.98",,"1","9","8","2026-04-18"
"wooden frame tempered glass pack","937","3","180","6","3.33","2","66.67","1","50.0","27.99","27.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"18x24 wood frame","716","823","23225","48","0.21","408","49.57","0","0.0","28.99",,"2","121","172","153","18.59","0","0.0","29.99",,"1","42","70","51","6.2","0","0.0","28.49",,"0","12","27","2026-04-18"
"vintage picture frames 8x10","172","510","13948","7","0.05","193","37.84","1","0.52","23.99","17.99","8","85","48","68","13.33","1","1.47","23.99","17.99","3","26","23","9","1.76","0","0.0","19.43",,"1","3","3","2026-04-18"
"8x10 wood picture frame","335","403","12879","49","0.38","176","43.67","2","1.14","13.49","17.99","14","103","33","48","11.91","0","0.0","11.98",,"5","27","12","20","4.96","0","0.0","11.98",,"4","12","4","2026-04-18"
