Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 14 | 2026-03-29 - 2026-04-04 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"wall mounted shelf","527","1714","48925","54","0.11","507","29.58","0","0.0","26.82",,"63","182","133","91","5.31","0","0.0","24.99",,"11","32","25","20","1.17","0","0.0","20.99",,"3","11","4","2026-04-04"
"wood shelves for closet","638","479","12497","10","0.08","191","39.87","1","0.52","59.49","89.99","8","56","35","17","3.55","0","0.0","69.99",,"1","1","3","1","0.21","0","0.0","59.49",,"0","0","0","2026-04-04"
"6x8 frame","349","1127","33784","96","0.28","506","44.9","0","0.0","9.88",,"43","248","140","228","20.23","0","0.0","8.99",,"22","123","52","98","8.7","0","0.0","7.99",,"11","57","18","2026-04-04"
"picture frame 8x10","533","2304","73062","53","0.07","747","32.42","0","0.0","9.99",,"121","369","113","282","12.24","0","0.0","7.99",,"63","138","43","142","6.16","0","0.0","6.99",,"37","73","19","2026-04-04"
"thin 8.5x11 picture frame","117","3","67","3","4.48","3","100.0","2","66.67","21.99","21.99","1","2","0","2","66.67","1","50.0","21.99","21.99","1","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x36 wood frame","470","597","17457","59","0.34","269","45.06","0","0.0","50.99",,"0","51","83","87","14.57","0","0.0","50.99",,"0","19","33","20","3.35","0","0.0","44.99",,"0","6","10","2026-04-04"
"estantes de almacenamiento 14 pulgadas","986","4","86","4","4.65","1","25.0","1","100.0","51.99","51.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 inch deep shelf","456","162","4220","61","1.45","72","44.44","0","0.0","34.99",,"8","19","16","8","4.94","0","0.0","38.97",,"0","4","1","2","1.23","0","0.0","39.99",,"0","2","0","2026-04-04"
"light rustic oak shelf","691","13","290","9","3.1","10","76.92","1","10.0","28.99","24.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12"" shelf","426","108","3745","29","0.77","22","20.37","1","4.55","28.99","26.99","3","13","1","5","4.63","0","0.0","29.99",,"0","4","0","1","0.93","0","0.0","51.21",,"0","1","0","2026-04-04"
"dark walnut frame 24x36","651","9","198","10","5.05","5","55.56","1","20.0","49.99","24.99","0","1","4","1","11.11","0","0.0","84.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"open shelving for wall","947","7","155","4","2.58","5","71.43","1","20.0","54.55","72.99","2","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"cornice","919","467","12171","41","0.34","128","27.41","0","0.0","26.09",,"11","46","20","7","1.5","0","0.0","24.79",,"3","3","0","2","0.43","0","0.0","24.64",,"1","1","0","2026-04-04"
"self on wall","535","42","867","16","1.85","15","35.71","1","6.67","24.99","24.99","1","4","3","3","7.14","0","0.0","25.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"shelf 12 inch deep","588","32","811","12","1.48","17","53.13","1","5.88","29.99","28.99","1","4","5","1","3.13","0","0.0","29.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"14.5 x 11 picture frame","731","13","354","7","1.98","12","92.31","1","8.33","7.99","24.99","0","5","1","1","7.69","0","0.0","7.99",,"0","0","0","1","7.69","0","0.0","7.99",,"0","0","0","2026-04-04"
"wood floating shelf 8 inch deep","826","5","101","6","5.94","2","40.0","1","50.0","89.99","89.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"4x6 frame","25","3556","104567","20","0.02","1305","36.7","1","0.08","10.38","13.99","141","765","245","578","16.25","1","0.17","9.98","13.99","76","339","109","261","7.34","1","0.38","8.99","13.99","39","170","36","2026-04-04"
"wooden floating shelves for kitchen oak","257","17","310","1","0.32","7","41.18","1","14.29","23.99","27.99","0","0","3","6","35.29","1","16.67","23.99","27.99","0","0","3","0","0.0","0",,,,"0","0","0","2026-04-04"
"pink wall shelf 10 inch width","984","4","132","4","3.03","2","50.0","1","50.0","13.99","24.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x36 picture frame with glass","480","53","1719","21","1.22","19","35.85","1","5.26","69.99","76.99","0","5","4","5","9.43","0","0.0","71.99",,"0","1","1","1","1.89","0","0.0","71.99",,"0","0","1","2026-04-04"
"￼27 x 39 picture frame","774","37","767","6","0.78","29","78.38","1","3.45","70.54","24.99","0","5","18","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 by 10 picture frames","543","2010","61285","52","0.08","790","39.3","0","0.0","14.99",,"153","399","131","337","16.77","0","0.0","11.99",,"71","173","55","151","7.51","0","0.0","8.99",,"38","74","25","2026-04-04"
"27x40+wood+frame+tempered+glass+uv resistant","796","3","99","6","6.06","1","33.33","1","100.0","87.99","87.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16 24 frame with mat","920","4","77","4","5.19","2","50.0","1","50.0","29.99","45.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"28x40 frame","609","784","20341","49","0.24","332","42.35","0","0.0","49.99",,"0","72","97","100","12.76","0","0.0","49.99",,"0","21","32","33","4.21","0","0.0","49.99",,"0","8","15","2026-04-04"
"12 x 16 wall shelves","512","10","580","17","2.93","15","150.0","1","6.67","27.99","26.99","0","11","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16 x 20 picture frame","286","4735","136349","104","0.08","1796","37.93","2","0.11","23.99","45.99","132","553","585","739","15.61","0","0.0","22.99",,"73","261","244","341","7.2","0","0.0","22.99",,"34","138","111","2026-04-04"
"solid wood picture frame 11x14","707","5","300","8","2.67","4","80.0","1","25.0","13.59","24.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"walnut frames","376","146","3585","46","1.28","53","36.3","1","1.89","29.99","24.99","3","27","13","14","9.59","0","0.0","24.99",,"1","7","3","3","2.05","0","0.0","29.99",,"0","3","0","2026-04-04"
"acacia wood shelves 8 in depth","450","15","303","24","7.92","8","53.33","1","12.5","39.99","89.99","0","4","0","2","13.33","0","0.0","39.97",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"10 x 12 wall shelf","715","14","286","8","2.8","8","57.14","1","12.5","19.99","26.99","0","6","2","1","7.14","0","0.0","35.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"frames 24x36","925","805","22945","41","0.18","257","31.93","0","0.0","49.99",,"1","65","86","82","10.19","0","0.0","44.99",,"1","17","32","27","3.35","0","0.0","42.77",,"1","6","11","2026-04-04"
"farmhouse shelves for bathroom","740","49","1256","7","0.56","16","32.65","1","6.25","27.82","28.99","1","6","6","3","6.12","0","0.0","34.82",,"1","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x24 matted frame","292","294","13219","163","1.23","69","23.47","0","0.0","29.99",,"1","11","23","18","6.12","0","0.0","29.99",,"1","2","10","6","2.04","0","0.0","29.99",,"0","0","3","2026-04-04"
"18x24 frame mat to 12x18","834","7","231","6","2.6","5","71.43","1","20.0","38.99","45.99","0","0","0","1","14.29","0","0.0","35.99",,"0","0","0","1","14.29","0","0.0","35.99",,"0","0","0","2026-04-04"
"magnetic wood shelf for door","762","11","205","7","3.41","5","45.45","1","20.0","31.34","89.99","0","1","3","1","9.09","0","0.0","31.34",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood 11x14 picture frames with glass","347","20","412","23","5.58","14","70.0","2","14.29","16.79","21.99","0","3","3","4","20.0","0","0.0","7.6",,"0","1","0","2","10.0","0","0.0","6.99",,"0","1","0","2026-04-04"
"18x24 dark wooden frame","37","7","344","7","2.03","5","71.43","1","20.0","31.49","49.99","0","1","3","1","14.29","1","100.0","49.99","49.99","0","1","0","1","14.29","1","100.0","49.99","49.99","0","1","0","2026-04-04"
"thin brown 24x16 frame","874","6","123","5","4.07","5","83.33","1","20.0","24.99","45.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"36 x 8 wood shelf","985","13","384","4","1.04","7","53.85","1","14.29","54.99","112.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8.5x11 picture frame with mat","13","135","3515","64","1.82","69","51.11","3","4.35","15.97","25.99","13","35","13","21","15.56","2","9.52","9.99","25.99","5","12","2","12","8.89","1","8.33","8.99","27.99","3","6","2","2026-04-04"
"8” from wall floating shelf","644","8","177","10","5.65","4","50.0","1","25.0","24.99","24.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wide wall mount shelf","893","18","454","5","1.1","6","33.33","1","16.67","23.99","24.99","1","4","1","1","5.56","0","0.0","29.99",,"0","1","0","1","5.56","0","0.0","29.99",,"0","1","0","2026-04-04"
"12x16frame with glass","43","6","124","4","3.23","4","66.67","1","25.0","17.99","25.99","1","3","0","1","16.67","1","100.0","25.99","25.99","0","1","0","1","16.67","1","100.0","25.99","25.99","0","1","0","2026-04-04"
"16x24 franes unique","809","6","126","6","4.76","5","83.33","1","20.0","45.99","45.99","0","0","0","1","16.67","0","0.0","22.99",,"0","0","0","1","16.67","0","0.0","22.99",,"0","0","0","2026-04-04"
"dark oak 16x24 frame","867","2","44","5","11.36","1","50.0","1","100.0","45.99","45.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating natural wood shelves","554","41","1134","14","1.23","24","58.54","1","4.17","47.59","114.99","1","4","7","4","9.76","0","0.0","29.39",,"1","0","1","2","4.88","0","0.0","29.39",,"0","0","1","2026-04-04"
"photo frame 24x36","501","138","3300","18","0.55","45","32.61","1","2.22","39.99","76.99","0","15","12","12","8.7","0","0.0","39.99",,"0","4","4","5","3.62","0","0.0","49.99",,"0","2","2","2026-04-04"
"27x40 frame mat","464","33","734","23","3.13","48","145.45","1","2.08","81.53","87.99","0","7","17","11","33.33","0","0.0","53.99",,"0","3","4","1","3.03","0","0.0","45.59",,"0","0","1","2026-04-04"
"8x6 frame","690","283","8402","9","0.11","124","43.82","1","0.81","9.99","16.99","11","69","26","61","21.55","0","0.0","9.99",,"5","35","13","24","8.48","0","0.0","9.99",,"3","16","5","2026-04-04"
"6x8 wood frame","600","32","895","12","1.34","16","50.0","1","6.25","15.95","16.99","0","12","2","4","12.5","0","0.0","8.4",,"0","4","0","1","3.13","0","0.0","15.95",,"0","1","0","2026-04-04"
"thick picture frames 11x14","975","4","88","4","4.55","2","50.0","1","50.0","16.99","16.99","0","1","1","1","25.0","0","0.0","19.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wooden frames","266","1123","34226","151","0.44","323","28.76","3","0.93","22.99","18.99","16","147","82","89","7.93","0","0.0","23.96",,"4","37","27","14","1.25","0","0.0","22.99",,"1","8","4","2026-04-04"
"helmet wood shelf wall","585","13","270","12","4.44","5","38.46","1","20.0","29.99","24.99","0","0","5","3","23.08","0","0.0","29.99",,"0","0","3","0","0.0","0",,,,"0","0","0","2026-04-04"
"11x 14 8x 10 matted picture frame with srand","725","7","154","7","4.55","7","100.0","1","14.29","22.79","22.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"50” live edge floating shelves for wall","233","2","44","2","4.55","2","100.0","1","50.0","90.43","131.99","0","0","2","1","50.0","1","100.0","131.99","131.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"27 x 40 frame","453","165","4953","61","1.23","73","44.24","0","0.0","47.99",,"0","15","22","23","13.94","0","0.0","48.44",,"0","6","7","7","4.24","0","0.0","47.99",,"0","2","3","2026-04-04"
"14x18 picture frame matted to 11x14","760","16","373","7","1.88","7","43.75","1","14.29","37.99","45.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"shelf for wall","505","4132","101615","18","0.02","1397","33.81","1","0.07","20.99","51.99","212","564","301","318","7.7","0","0.0","19.99",,"49","125","59","43","1.04","0","0.0","19.99",,"9","22","8","2026-04-04"
"shelves wood wall mount","396","11","273","3","1.1","5","45.45","2","40.0","28.99","28.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"27x 40 walnut frame","804","2","40","6","15.0","2","100.0","1","50.0","85.99","96.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"large picture frame 24x36 clear","778","5","103","6","5.83","3","60.0","1","33.33","76.99","76.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"strong wall shelves","604","67","1459","12","0.82","24","35.82","1","4.17","35.99","24.99","5","11","3","1","1.49","0","0.0","29.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves 42 inch","402","23","483","3","0.62","11","47.83","2","18.18","89.99","63.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12x15 shelf","743","59","2243","7","0.31","25","42.37","1","4.0","29.95","26.99","0","8","5","3","5.08","0","0.0","24.99",,"0","1","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x36 frame removable glass","770","6","118","6","5.08","3","50.0","1","33.33","81.99","81.99","0","0","1","1","16.67","0","0.0","88.26",,"0","0","1","1","16.67","0","0.0","88.26",,"0","0","1","2026-04-04"
"11x14 picture frame with mat white oak","758","7","143","7","4.9","5","71.43","1","20.0","12.99","24.99","1","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"5x7 picture frame with mat","27","994","28344","15","0.05","424","42.66","1","0.24","13.29","16.99","62","226","99","136","13.68","1","0.74","9.99","16.99","28","72","27","59","5.94","1","1.69","9.99","16.99","15","32","10","2026-04-04"
"4 ft x 9 in white shelf","143","13","289","11","3.81","7","53.85","1","14.29","65.99","65.99","0","0","3","4","30.77","1","25.0","65.99","65.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"neutral picture frames","860","88","2198","5","0.23","50","56.82","1","2.0","19.99","17.99","6","23","12","27","30.68","0","0.0","19.99",,"4","11","7","8","9.09","0","0.0","19.99",,"2","4","2","2026-04-04"
"wooden wall shelves 24""w x 10"" deep","639","5","105","10","9.52","5","100.0","1","20.0","43.99","50.43","0","4","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"cowboy boot shelves for wall","33","15","312","8","2.56","1","6.67","1","100.0","24.99","24.99","0","1","0","1","6.67","1","100.0","24.99","24.99","0","1","0","1","6.67","1","100.0","24.99","24.99","0","1","0","2026-04-04"
"estantes de pared para ropa","790","28","774","6","0.78","12","42.86","1","8.33","49.99","27.99","2","3","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"picture frames 8x10","448","6508","199272","61","0.03","2518","38.69","0","0.0","16.99",,"400","1252","519","902","13.86","0","0.0","14.99",,"183","437","189","393","6.04","0","0.0","14.26",,"80","201","85","2026-04-04"
"solid oak frame with glass","200","3","61","3","4.92","2","66.67","1","50.0","76.99","76.99","0","0","0","1","33.33","1","100.0","76.99","76.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12 inch floating shelves","430","225","6236","28","0.45","111","49.33","1","0.9","25.99","63.99","24","55","18","7","3.11","0","0.0","18.99",,"0","4","2","4","1.78","0","0.0","16.99",,"0","2","1","2026-04-04"
"book shelves for wall","385","2034","52291","44","0.08","702","34.51","1","0.14","29.99","63.99","52","289","171","150","7.37","0","0.0","28.97",,"11","61","38","18","0.88","0","0.0","27.47",,"5","9","1","2026-04-04"
"natural wood floating shelves","374","952","24795","84","0.34","389","40.86","0","0.0","34.99",,"29","120","126","69","7.25","0","0.0","34.99",,"9","14","21","9","0.95","0","0.0","31.99",,"3","2","4","2026-04-04"
"22x28 frame with mat for 18x24 light colored wood","786","3","66","6","9.09","2","66.67","1","50.0","48.43","64.99","0","0","0","1","33.33","0","0.0","48.43",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"round edge 8x10 picture frame","647","6","133","10","7.52","4","66.67","1","25.0","18.99","18.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"walnut frames 12x16","599","14","286","12","4.2","8","57.14","1","12.5","34.99","26.99","0","3","4","2","14.29","0","0.0","34.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"bathroom shelves wall mounted","341","3973","101703","69","0.07","1565","39.39","1","0.06","22.99","24.99","191","731","339","269","6.77","0","0.0","22.99",,"36","137","56","46","1.16","0","0.0","21.77",,"10","22","14","2026-04-04"
"12x18 frame with mat","406","705","20513","39","0.19","352","49.93","1","0.28","24.15","45.99","15","116","112","135","19.15","0","0.0","24.15",,"7","63","44","50","7.09","0","0.0","23.99",,"4","25","16","2026-04-04"
"frame matted to 11x8.5","250","1","22","1","4.55","3","300.0","1","33.33","29.99","25.99","2","0","0","3","300.0","1","33.33","29.99","25.99","2","0","0","1","100.0","0","0.0","20.99",,"0","0","0","2026-04-04"
"24x36 matted to 20x30","141","26","795","12","1.51","9","34.62","1","11.11","54.99","76.99","0","1","3","4","15.38","1","25.0","59.99","76.99","0","1","2","1","3.85","0","0.0","54.99",,"0","0","1","2026-04-04"
"repisas de madera para pared grandes","899","8","170","5","2.94","5","62.5","1","20.0","115.98","28.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"18x24 frame","79","18134","468424","171","0.04","7808","43.06","3","0.04","27.99","49.99","624","2359","2543","3257","17.96","1","0.03","26.99","49.99","334","1058","1023","1451","8.0","0","0.0","26.99",,"202","522","459","2026-04-04"
"8.5 by 11 wood picture frame","767","29","618","6","0.97","22","75.86","1","4.55","9.89","19.99","0","16","5","10","34.48","0","0.0","9.99",,"0","7","3","4","13.79","0","0.0","9.99",,"0","4","0","2026-04-04"
"shelvingwall shelves","626","11","660","11","1.67","6","54.55","1","16.67","28.99","28.99","0","0","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood floating shelves with brackets","1000","24","1049","3","0.29","17","70.83","1","5.88","99.99","63.99","1","1","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12x16 walnut frame","440","49","1038","26","2.5","36","73.47","1","2.78","28.99","26.99","0","16","14","16","32.65","0","0.0","34.99",,"0","9","4","3","6.12","0","0.0","8.49",,"0","2","0","2026-04-04"
"4 x 6 picture frame with matte","978","13","264","4","1.52","4","30.77","1","25.0","9.7","12.99","1","3","0","2","15.38","0","0.0","7.99",,"1","1","0","2","15.38","0","0.0","7.99",,"1","1","0","2026-04-04"
"shelf for wall 15in depth","704","10","203","8","3.94","8","80.0","1","12.5","22.99","24.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge acacia wood floating shelves","980","4","80","4","5.0","6","150.0","1","16.67","119.99","114.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24 x 8 wall shelf","580","13","307","13","4.23","12","92.31","1","8.33","33.99","44.99","0","3","4","1","7.69","0","0.0","37.99",,"0","0","0","1","7.69","0","0.0","37.99",,"0","0","0","2026-04-04"
"56 in floating shelf live edge acacia","225","2","44","2","4.55","1","50.0","1","100.0","131.99","131.99","0","0","1","1","50.0","1","100.0","131.99","131.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"picture frame with mat for 8.5 x 11 photo","606","18","603","12","1.99","11","61.11","1","9.09","16.99","26.99","3","4","4","4","22.22","0","0.0","16.99",,"0","0","4","1","5.56","0","0.0","16.99",,"0","0","1","2026-04-04"
"wall shelf 8 inches deep 12 inch wide","787","2","44","6","13.64","2","100.0","1","50.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"black floating shelf","733","1654","41125","7","0.02","695","42.02","1","0.14","27.99","48.99","72","267","181","158","9.55","0","0.0","27.99",,"20","59","45","37","2.24","0","0.0","20.99",,"8","12","9","2026-04-04"
"large frame 36 x 48","496","132","2607","19","0.73","35","26.52","1","2.86","128.95","83.99","0","9","9","1","0.76","0","0.0","222.0",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"portaretratos","603","561","14133","12","0.08","110","19.61","1","0.91","19.54","18.99","10","22","8","22","3.92","0","0.0","18.99",,"2","9","0","3","0.53","0","0.0","20.99",,"0","2","0","2026-04-04"
"white oak frame 24x36 with matt","255","1","22","1","4.55","2","200.0","1","50.0","76.99","76.99","0","0","1","2","200.0","1","50.0","76.99","76.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelf 9 inches deep","138","26","569","13","2.28","11","42.31","1","9.09","22.49","24.99","0","9","1","1","3.85","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood picture frames 4x6","544","222","7549","15","0.2","64","28.83","1","1.56","15.29","13.99","3","35","19","23","10.36","0","0.0","13.95",,"2","12","8","10","4.5","0","0.0","9.99",,"1","3","6","2026-04-04"
"12x16 frame with mat","264","1299","33859","87","0.26","565","43.49","5","0.88","18.99","25.99","65","219","164","179","13.78","0","0.0","17.99",,"26","79","45","61","4.7","0","0.0","18.99",,"9","25","16","2026-04-04"
"decorative wall shelving for bedroom","201","9","193","3","1.55","4","44.44","1","25.0","18.97","24.99","0","0","0","2","22.22","1","50.0","18.97","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8x10 frame","305","9319","266236","59","0.02","3886","41.7","2","0.05","9.99","18.99","817","1893","760","1775","19.05","0","0.0","7.99",,"424","878","301","862","9.25","0","0.0","6.99",,"222","456","122","2026-04-04"
"photo frame 16x20","677","610","18487","46","0.25","166","27.21","0","0.0","25.49",,"15","49","53","41","6.72","0","0.0","25.99",,"6","14","11","17","2.79","0","0.0","23.49",,"4","7","4","2026-04-04"
"20 x 8 inch shelf","321","10","210","8","3.81","6","60.0","3","50.0","24.99","24.99","0","2","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 inch deep floating shelf","311","77","1903","53","2.79","42","54.55","2","4.76","26.99","24.99","3","4","22","10","12.99","0","0.0","34.95",,"0","0","5","3","3.9","0","0.0","26.99",,"0","0","2","2026-04-04"
"wall shelves no screws","570","97","3005","13","0.43","45","46.39","1","2.22","15.99","26.99","2","26","12","10","10.31","0","0.0","11.29",,"2","5","3","3","3.09","0","0.0","13.84",,"1","2","0","2026-04-04"
"wood frame","277","2448","65720","133","0.2","697","28.47","2","0.29","19.95","20.99","59","303","180","156","6.37","0","0.0","16.99",,"7","75","36","27","1.1","0","0.0","11.16",,"1","15","5","2026-04-04"
"decorative bathroom wall shelf","702","51","1235","8","0.65","82","160.78","1","1.22","26.82","24.99","5","56","11","7","13.73","0","0.0","26.82",,"1","6","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"rustic wood frame","839","88","2950","6","0.2","27","30.68","1","3.7","17.99","16.99","0","13","8","4","4.55","0","0.0","20.78",,"0","3","0","1","1.14","0","0.0","59.99",,"0","0","0","2026-04-04"
"27 x 40 matted frame brown","47","5","109","3","2.75","2","40.0","1","50.0","23.99","92.14","0","0","1","1","20.0","1","100.0","92.14","92.14","0","0","0","1","20.0","1","100.0","92.14","92.14","0","0","0","2026-04-04"
"wall mounted bookshelf","408","2222","54878","75","0.14","829","37.31","0","0.0","39.99",,"54","302","222","148","6.66","0","0.0","41.39",,"9","57","43","19","0.86","0","0.0","38.97",,"1","11","6","2026-04-04"
"16x20 frame with mat","80","2386","62869","168","0.27","906","37.97","3","0.33","29.99","38.99","41","231","371","258","10.81","1","0.39","28.25","38.99","16","89","96","83","3.48","0","0.0","24.99",,"9","32","31","2026-04-04"
"24x30 frame wooden","761","5","93","7","7.53","2","40.0","1","50.0","42.99","73.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"20x10 shelf","872","15","432","5","1.16","19","126.67","1","5.26","27.99","26.99","0","3","1","1","6.67","0","0.0","69.99",,"0","0","1","1","6.67","0","0.0","69.99",,"0","0","1","2026-04-04"
"4x6 wall picture frames with glass","596","9","423","12","2.84","9","100.0","1","11.11","14.99","14.99","2","3","4","2","22.22","0","0.0","7.49",,"1","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"frames for picture 5x 7","20","2","66","2","3.03","2","100.0","2","100.0","16.99","16.99","0","0","2","1","50.0","1","100.0","16.99","16.99","0","0","1","1","50.0","1","100.0","16.99","16.99","0","0","1","2026-04-04"
"6 x 8 frame glass","637","8","179","10","5.59","4","50.0","1","25.0","15.99","18.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 x 10 matted brown wooden frame￼","935","4","88","4","4.55","2","50.0","1","50.0","15.15","20.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall mount mesh shelf","245","13","290","1","0.34","6","46.15","1","16.67","22.99","26.99","1","3","2","3","23.08","1","33.33","26.99","26.99","1","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"27 x 40 rust gold inch frame","941","3","180","4","2.22","2","66.67","1","50.0","49.79","87.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"18x24 matted frame 22x28","395","84","2413","40","1.66","26","30.95","1","3.85","48.43","64.99","0","9","9","6","7.14","0","0.0","36.99",,"0","5","1","3","3.57","0","0.0","48.43",,"0","3","0","2026-04-04"
"wood picture frames","297","2134","58540","114","0.19","708","33.18","1","0.14","20.99","16.99","57","300","172","202","9.47","0","0.0","20.39",,"22","91","44","31","1.45","0","0.0","20.99",,"3","17","10","2026-04-04"
"poster frames 24 x 36 inches","345","6475","168903","61","0.04","2273","35.1","1","0.04","39.99","83.99","15","495","678","838","12.94","0","0.0","39.99",,"5","194","240","310","4.79","0","0.0","39.99",,"2","95","100","2026-04-04"
"wall shelves no screws needed","375","50","1674","10","0.6","18","36.0","2","11.11","19.94","24.99","1","4","7","2","4.0","0","0.0","15.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"11x14 picture frame glass","163","194","4998","7","0.14","94","48.45","1","1.06","16.99","22.99","20","50","14","48","24.74","1","2.08","16.99","22.99","14","24","5","21","10.82","0","0.0","16.99",,"3","12","4","2026-04-04"
